Numero de dedos,Angulo indice,Angulo corazon,Angulo anular,Angulo menique,Ancho pulgar,Ancho indice,Ancho corazon,Ancho anular,Ancho menique,Pulgar extendido,Indice extendido,Corazon extendido,Anular extendido,Menique extendido,Pulgar contraido,Indice contraido,Corazon contraido,Anular contraido,Menique contraido,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Redondez,Compacidad,Clase
2.0,24.504504504504496,0.0,0.0,0.0,0.3577425051018628,0.7288108075180298,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.3527635805291959,1.5798996857108303,0.0,0.0,0.0,0.2946903953916345,0.054498873602312974,0.0018171774518102135,0.0012553768912675434,1.8915617044782657e-06,0.0002908523263699895,1.3102208252954268e-07,0.049960134394259226,62.88198964394268,3.0
3.0,15.495495495495504,184.5045045045045,0.0,0.0,0.22677661267971516,0.2634984118037171,0.9719391877847933,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.17286777536128428,0.3392467302572508,3.101476082284221,0.0,0.0,0.20655717391830625,0.0021599504559377527,0.0020265697344613496,1.4510874090890461e-05,-7.52525689406903e-10,5.351419840144546e-07,2.371890927760334e-09,0.021143291285131274,148.58579069943923,3.0
1.0,0.0,0.0,0.0,0.0,0.2628255417149534,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.754278705540623,0.0,0.0,0.0,0.0,0.18151626245514813,0.0026557028548753157,0.0014325774306573323,1.7906922123395817e-05,-6.416327549331287e-10,-1.0664928587248594e-07,2.7953819629669843e-09,0.14636597172582738,21.46395515669873,3.0
5.0,12.61261261261268,59.819819819819855,97.6576576576577,142.34234234234236,0.3963491519398644,0.22725366044722048,0.2643007335848187,1.1924238009088974,0.48887786157770824,1.4,1.4,1.4,1.4,1.4,0.20234108549082722,0.01798051688525711,0.01119900489565838,2.8873545382597494,0.5897221069281424,0.2919155038553469,0.04749034625524065,0.004419837934473799,0.0016119811243292096,4.296277879726532e-06,0.00034799076147611275,2.3536586740578623e-07,0.0074818571753591705,419.89476408829995,3.0
1.0,0.0,0.0,0.0,0.0,1.0707600841404292,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.6518004009523164,0.0,0.0,0.0,0.0,0.2585590920665413,0.03704998150779545,0.0007976163768792374,6.685523972325153e-05,2.8990138759995674e-09,-2.66843012955855e-06,-1.5163694392227187e-08,0.08408581756839849,37.36174237747414,3.0
4.0,26.30630630630631,46.84684684684686,68.46846846846847,0.0,0.6365913586622188,0.35805671987143173,0.39538286730830374,0.4338329446623194,0.0,1.4,1.4,1.4,1.4,0.0,1.4698753921617354,0.3133071214437684,0.5279335639462934,1.065550314325982,0.0,0.2829762779702447,0.028183046641263917,0.005288866671123721,0.0005905795426912957,-5.163918725547558e-07,5.148116902004995e-06,9.070642955334898e-07,0.015770867424158938,199.20227398381888,3.0
5.0,23.783783783783775,33.513513513513516,51.17117117117115,86.48648648648648,0.33831729686005896,0.3036886015966911,0.43178461445550115,0.3703042708284088,0.4155749035031546,1.4,0.9,1.4,0.9,0.9,0.5039087602172777,0.8995454920449498,0.7567721464434676,0.899680245760255,0.9000375383374831,0.33180710218469034,0.05862247863435131,0.0009376002611539251,2.9533628144728204e-05,1.3529144281497102e-09,-6.571713696291287e-06,4.724664881178248e-09,0.018333072191865456,171.36204018133662,4.0
5.0,63.42342342342343,81.80180180180179,102.34234234234233,138.73873873873873,0.7881219344529207,0.35766317648279605,0.3754527857295045,0.5628039120016849,0.14796651997089436,0.9,1.4,1.4,1.4,0.9,0.8991847615129188,2.1971410506186606,0.6796840464773319,2.5354713914604865,0.9001378618791905,0.33257112543740197,0.04681467491806553,0.004349177174456579,0.0021535831298600864,5.518286221301062e-06,0.0003771842786202789,-3.6039891418663745e-06,0.008953945202610033,350.8612776269877,4.0
2.0,114.95495495495496,0.0,0.0,0.0,0.2929435338030483,0.6175018294071014,0.0,0.0,0.0,0.9,1.4,0.0,0.0,0.0,0.898569577494231,0.11070227784765471,0.0,0.0,0.0,0.2476645711590138,0.02562633048454896,0.002223211599713116,0.00029442049853056204,-8.567125659830526e-08,-2.414691883286131e-05,2.222607947304195e-07,0.012106163277969916,259.5035752827387,4.0
5.0,99.8198198198198,193.51351351351352,253.6936936936937,268.4684684684684,0.21392534284837916,0.2593968254372198,0.6842657934049888,0.3041805289406436,1.3372870184304197,0.9,0.9,0.9,0.9,1.4,0.8988655219434978,0.9004860563633039,0.8995883038229034,0.8997074206714519,2.6024840602769093,0.19138272186781158,0.0005274833966415336,3.033950197164449e-06,2.7180572690200588e-05,-1.025381688564296e-10,-5.898824405740948e-07,-2.245202470689783e-10,0.007984869636895025,393.44319900649305,4.0
5.0,58.378378378378386,81.80180180180179,98.37837837837836,141.26126126126124,0.33927639333496246,0.3010398644698074,0.33959025200408555,0.3581006195456918,0.3204867810994771,1.4,1.4,1.4,1.4,1.4,0.02540986338067943,0.7429741508578716,0.7363224244920953,0.9753813621619456,0.08210178121903837,0.2590516765835281,0.027685016528063603,0.0005462185037079974,2.7023916943834157e-06,1.0346089146781864e-10,-1.2274378278331517e-07,-8.69820444288017e-12,0.014781256462859554,212.53894494582272,4.0
3.0,25.945945945945965,68.10810810810813,0.0,0.0,0.31972676897746494,0.4689419966880184,0.18857511785498357,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.8716159099256144,0.5559779163641584,0.1046461928446128,0.0,0.0,0.29573312713863137,0.04952510968453933,0.001365233481912941,8.555777060443045e-05,-4.973867891245299e-09,-1.5379810774643344e-06,2.8814899403416128e-08,0.02273528945592745,138.18133521808892,4.0
2.0,203.24324324324323,0.0,0.0,0.0,1.0612408274878717,0.2454412056605918,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,4.903324760723163,0.024908248902069476,0.0,0.0,0.0,0.2899371125522964,0.04268961496855689,0.00022251453347377816,0.0001490765447354757,-2.673344781861394e-08,2.190733529990466e-05,4.745996464172548e-09,0.02734222222171766,114.89895108432175,4.0
2.0,28.108108108108127,0.0,0.0,0.0,0.8910871012037768,0.41333667927343754,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.9588681011065966,0.08564734204915711,0.0,0.0,0.0,0.2827863565548542,0.04150283290498543,0.0017814542595379918,6.091194735940105e-05,1.751270579600863e-08,5.8838119085545346e-06,9.793512324463423e-09,0.04429568021358816,70.92322859568769,4.0
2.0,49.369369369369366,0.0,0.0,0.0,0.3760164903772104,0.8192746529807695,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.038727683341234206,0.41724147444942083,0.0,0.0,0.0,0.2311180371053296,0.021081775081737017,0.0013221696036824823,0.0002590813630054401,1.507876689364188e-07,3.696507067960428e-05,-1.6002546116225926e-08,0.014670972975300851,214.13662603555917,4.0
5.0,164.6846846846847,206.84684684684686,299.4594594594595,327.56756756756755,0.18058890003964653,0.14684175980751174,0.22520419375265824,0.12456280909614356,0.5512639841527066,0.9,0.9,0.9,0.9,0.9,0.8981680832809696,0.899602143054762,0.8999038004084277,0.8985914414711658,0.8990640015930579,0.25161602935150496,0.019895332289779497,0.0003654999981062889,4.572609292465561e-05,-5.377458937578221e-09,6.440858252093077e-06,-2.4550972119562115e-09,0.008841535985743387,355.3220457005979,4.0
2.0,39.27927927927928,0.0,0.0,0.0,1.3454511466946326,0.4137617045026161,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.8294980229468226,0.06704235157326827,0.0,0.0,0.0,0.33619136584800335,0.05628175766642399,0.008591128770199942,0.0010569236613017362,5.62878034676059e-07,5.2893919322056926e-05,-3.1347265942678538e-06,0.01183927588786122,265.3534458818432,4.0
3.0,32.792792792792795,66.66666666666666,0.0,0.0,0.37585424346238716,1.0165661965369646,0.3958944654762161,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.5586170659214956,2.12051391376808,0.06170587921120038,0.0,0.0,0.29852423496447966,0.05250134700424799,0.0015551474983056168,0.0008405140408547242,9.609514878371028e-07,0.00015818341077138105,2.757956193300651e-09,0.06161746579726024,50.985424553592736,4.0
3.0,20.180180180180173,37.477477477477464,0.0,0.0,0.3766701049525115,0.3758543162466909,0.48864326978372724,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.5149272085529593,0.8140730008117821,0.13001534842289406,0.0,0.0,0.26051136568290945,0.034621016025941184,0.0016023049573968622,0.0008736549851360152,1.0327996298843976e-06,0.00014876840434416915,4.244550164832992e-08,0.055864471130580476,56.23596876530834,4.0
2.0,135.13513513513513,0.0,0.0,0.0,1.0958622210714541,0.357569010989956,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,3.4188292917808227,0.6448625865589792,0.0,0.0,0.0,0.2547922456597222,0.03201845557089702,0.0006358806996872676,0.00012837779028489096,3.1628389249694995e-08,3.924111433390565e-06,-1.8574878793594175e-08,0.05352254759785535,58.69662029532534,4.0
3.0,29.549549549549567,64.50450450450452,0.0,0.0,0.3571511945613891,0.945693516115986,0.525625299024041,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.801056258251027,2.18436548988034,0.14239618480403737,0.0,0.0,0.300373033958171,0.05363749446563961,0.0024152947011536695,0.0006371670881047209,7.082517325265382e-07,6.441106507377097e-05,-3.50947033081877e-07,0.052839914583009455,59.454915443787726,4.0
3.0,29.909909909909913,63.783783783783804,0.0,0.0,0.3570036271474195,0.927696737703846,0.5440391470691494,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.9153076414249329,1.9810926599605256,0.15892101449289014,0.0,0.0,0.28639937016957634,0.045931383498598315,0.0021366557232680257,0.0006177193752557736,6.62899913933615e-07,6.688742365798222e-05,-2.533570503547326e-07,0.059721721281441396,52.603853107061184,4.0
2.0,131.5315315315315,0.0,0.0,0.0,0.9900093855482671,0.33842330518925096,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,5.824121229582185,0.7917037972849272,0.0,0.0,0.0,0.3888719156801614,0.07836340875614976,0.006502007825159665,0.0002627579684975756,-1.1660428841193248e-07,-7.3035145783473e-05,3.2304507309726537e-07,0.014461755910409407,217.2345234598041,4.0
3.0,29.909909909909913,82.16216216216216,0.0,0.0,0.20702606779576013,0.9636471984031535,0.45084452787467605,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.05139249654402829,1.868223457278719,0.7805558379790435,0.0,0.0,0.2777412355326643,0.0367580244349594,0.005420424985816533,0.0023455849052218523,8.363422692681283e-06,0.0004496034710088822,5.490849416006148e-08,0.004939992943535544,635.9508382903399,4.0
5.0,32.79279279279281,51.17117117117117,65.22522522522523,161.08108108108104,0.3600842203242274,0.396347425631379,0.4329294256281972,0.26439830747422166,0.20322186378112206,0.9,1.4,1.4,1.4,0.9,0.8980165857421003,0.42073498918126684,0.5549631662921722,0.021996615905245348,0.8992479669550335,0.23997144077489635,0.02887599639828961,0.0007261759369808745,5.104059254561164e-05,-9.064280561391665e-09,-8.522516742144184e-06,-3.794334836019236e-09,0.07655498973532959,41.03707236394507,4.0
2.0,55.135135135135116,0.0,0.0,0.0,1.0525808296232049,1.3956580634190445,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,1.6050605392126536,0.25618052205419595,0.0,0.0,0.0,0.2983958155980643,0.030846116026570863,0.011499748246634932,0.0009933466078702452,-3.2450092702247155e-06,-0.00011985393212732191,8.611909730299635e-07,0.02224000834535691,141.2586094755522,4.0
2.0,201.44144144144144,0.0,0.0,0.0,0.7637315817806241,0.1889538291310864,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,2.8346680253952443,0.013770159650393222,0.0,0.0,0.0,0.19455670256023763,0.00455926366401798,0.002661131296593537,5.3908390605604434e-05,-1.6075120841241088e-09,1.4438784672332909e-07,2.0354834103171087e-08,0.13502629509002362,23.26652487573073,4.0
3.0,60.90090090090088,96.57657657657656,0.0,0.0,1.6162526337727297,0.7480352843974681,0.37540449099065887,0.0,0.0,1.4,1.4,1.4,0.0,0.0,3.2792357734108917,0.20843168500259118,1.7518876246230746,0.0,0.0,0.21961007477850408,0.003885253712176182,0.002512564270165523,7.288899268041825e-05,-1.2708178949509186e-08,9.600495233168575e-07,2.848649148371743e-08,0.012747031665338318,246.45680155736963,4.0
2.0,66.66666666666666,0.0,0.0,0.0,0.33974170646136753,0.38076623597360526,0.0,0.0,0.0,1.4,0.9,0.0,0.0,0.0,0.324213398702867,0.8999419993994866,0.0,0.0,0.0,0.28678895260432774,0.04597609433328556,0.001756873668037809,0.00017829539871075438,7.143412455630546e-08,2.479699203694209e-05,6.967718033756382e-08,0.0834490669132252,37.6468278172192,5.0
1.0,0.0,0.0,0.0,0.0,0.37457522763025075,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.4472170208229526,0.0,0.0,0.0,0.0,0.3214714006271798,0.06426429008984669,0.0006235989317230228,5.592583077451852e-05,-9.947160536648306e-09,-1.3702629613261502e-05,-3.183297961613296e-09,0.07781593132366715,40.37210118995647,5.0
3.0,68.82882882882882,105.94594594594594,0.0,0.0,0.35868929077408296,0.2126895401134737,0.6848413597435364,0.0,0.0,1.4,0.9,0.9,0.0,0.0,0.3904293212223049,0.9008653468286735,0.9005964674303327,0.0,0.0,0.3339183968679689,0.07253308599066215,0.0006851062588866795,2.6479126787061307e-05,-8.256979405250659e-10,6.25259327112988e-07,3.4695374181745394e-09,0.07206398017122136,43.59449264563912,5.0
2.0,44.6846846846847,0.0,0.0,0.0,0.35727225193991197,0.6730718866549085,0.0,0.0,0.0,1.4,0.9,0.0,0.0,0.0,0.2825276178914235,0.899729450999672,0.0,0.0,0.0,0.3064939364959989,0.05900078321904564,0.0010721448773673805,0.00018460598905926774,7.628419904370664e-08,3.757364206426242e-05,3.042792955523565e-08,0.08649761257817533,36.31999265587204,5.0
4.0,18.738738738738732,46.12612612612611,72.79279279279277,0.0,0.375780690823463,0.5253530137248484,0.5617105203904311,0.5999183012080571,0.0,1.4,1.4,1.4,1.4,0.0,0.4252235029720128,0.17042862368577658,0.1339209529435082,0.17013251455214096,0.0,0.22389090799113823,0.01600310140640377,0.001988981021534282,7.515704817145595e-05,-2.7933506591638136e-08,-9.35851598455454e-06,-8.006422221620636e-09,0.07062253649640968,44.48427951535706,5.0
3.0,74.23423423423424,225.2252252252252,0.0,0.0,0.35722284818486366,0.5257341611149738,1.097191070369222,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.7225261805863183,0.12377200896843209,3.3669985422737367,0.0,0.0,0.22960553957243468,0.01592104435317994,0.0031126963211492824,0.00016711170861035955,-8.993343383765245e-08,-2.0982697970875053e-05,-8.023937411266383e-08,0.04499728578152062,69.81738118257736,5.0
5.0,51.8918918918919,68.82882882882882,95.85585585585585,197.47747747747746,0.6101993419511413,0.33910388041046585,0.4373605280180389,0.20669710016955417,0.945379833201981,0.9,1.4,0.9,1.4,0.9,0.8989636973776791,0.23163840005788885,0.9008709852433208,0.1215235118813841,0.9001215034121012,0.22459021400346596,0.01993731133024338,0.0004742917258921316,6.238000348329816e-05,1.0725083139590361e-08,8.785427186564453e-06,3.174844174526219e-10,0.049244279288802324,63.796093657200935,5.0
5.0,50.09009009009006,55.85585585585585,78.9189189189189,95.85585585585582,0.5452239074274366,0.31989960922864696,0.12416668232317331,0.11270448179364903,0.30104770155037897,0.9,1.4,0.9,0.9,1.4,0.8988295572486161,0.3916174021714716,0.899790230781728,0.8999826748458846,0.2018549724976118,0.2371622821856181,0.02365848559505301,0.0016743481250104733,0.00023814703268754494,1.4672643281801176e-07,3.4841492002266145e-05,3.294778872383229e-08,0.0390396522594302,80.4718400848698,5.0
5.0,111.35135135135134,135.85585585585585,262.70270270270265,318.19819819819816,0.8824955843645963,0.1467885844213915,0.2643434124707773,0.2031333176364639,0.1246921219256803,1.4,0.9,1.4,0.9,0.9,3.461466492266961,0.8993334867700847,0.13382554943530364,0.8998462186296576,0.8995739249097848,0.23339118118330704,0.02017349176310824,0.0006477958655656331,0.00012423270604062147,1.1667329401597751e-08,-2.143055502710237e-06,-3.3255724902014876e-08,0.011812293813978816,265.9595759353694,5.0
1.0,0.0,0.0,0.0,0.0,0.5818460666895461,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.588095190558059,0.0,0.0,0.0,0.0,0.2681230428535003,0.03593068899751507,0.0004033484608652033,1.9421083546913432e-05,-1.711736169616823e-09,-3.668617956534868e-06,1.5675917057109522e-10,0.007479357051325625,420.03512227471265,5.0
1.0,0.0,0.0,0.0,0.0,1.2865574501498145,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.6768207633055177,0.0,0.0,0.0,0.0,0.3383671040205448,0.04509176730927826,0.01583943895658761,0.00192992573693367,-1.0343409806210443e-05,-0.0004098031697587054,-2.6213277090221663e-06,0.02095357257110518,149.93112238635743,5.0
2.0,75.31531531531527,0.0,0.0,0.0,1.2005825138407795,1.854481981997233,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,2.544681975234387,0.3668584731508863,0.0,0.0,0.0,0.2067590319942506,0.0007178160196297667,5.416997269694411e-05,0.00013491086414455221,-1.038338389225898e-08,-3.352451027015249e-06,-5.019956401353372e-09,0.004961877486400355,633.1459537645484,5.0
2.0,151.71171171171167,0.0,0.0,0.0,0.8193820984518979,1.0608484826813043,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.1797279626194012,3.1325919167573915,0.0,0.0,0.0,0.2247992585262759,0.01630802879210275,0.0023542603948393105,8.673697299020574e-05,-7.194777657639003e-09,-9.58994186003015e-07,3.852926455018034e-08,0.044606622283562554,70.42883977223856,5.0
3.0,28.468468468468473,50.09009009009009,0.0,0.0,0.837244117456765,0.451187911247218,0.28187743430080403,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.9176028193370899,0.10831488939069822,0.029553996824003545,0.0,0.0,0.210599758929923,0.012936634869851336,0.0015174785102385238,8.224343919941398e-05,-2.0615907409213575e-08,-8.899542706072435e-06,-2.047308994234035e-08,0.08443346789779516,37.20790738327391,5.0
4.0,20.540540540540547,45.765765765765764,68.82882882882882,0.0,0.3390288573035306,0.4700963320554303,0.50721153014801,0.4132715002023931,0.0,1.4,1.4,1.4,1.4,0.0,0.5460313542286942,0.14130211705694704,0.14282079603518505,0.09046181539269123,0.0,0.2366480515354955,0.021024370407375387,0.0026045532776284605,0.0001276959076889149,-5.925806679778661e-08,-1.0645532289759274e-05,4.3724003166469356e-08,0.07633937868160183,41.15297645652614,5.0
4.0,22.342342342342334,46.12612612612614,68.1081081081081,0.0,0.32012682863417624,0.5073450826858845,0.5439473133242093,0.4510144231150107,0.0,1.4,1.4,1.4,1.4,0.0,0.5405645348144196,0.20232630382706826,0.18274374161875695,0.11606453059429726,0.0,0.22463190089966395,0.015253170231516275,0.002763441382706351,0.00012858173043691422,-7.603407538625725e-08,-1.3306819119262315e-05,9.67219348534452e-09,0.069755545960602,45.03717389530816,5.0
2.0,28.82882882882882,0.0,0.0,0.0,0.7835493747398725,0.26355830737724995,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.7945592916554617,0.01360266135121584,0.0,0.0,0.0,0.3124478188867555,0.0464399936299592,0.007396635264962933,0.002659813958024747,1.173113091689205e-05,0.00021085727445122458,1.2506566192092853e-06,0.023514575125598527,133.60193143229623,5.0
2.0,18.378378378378358,0.0,0.0,0.0,0.33933181389668426,0.4692854628982066,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.6920405173008419,0.15083872137481075,0.0,0.0,0.0,0.2836810438969741,0.032430272165828604,0.002331789460848426,0.0008656854920836604,6.579862387129169e-07,0.00010469169061458366,-1.0391405756145438e-06,0.026262952493263363,119.62069589836233,5.0
4.0,70.27027027027026,82.88288288288285,103.4234234234234,0.0,0.15799390651328363,0.6915609773507876,0.1914926689871229,0.2831073552781644,0.0,0.9,1.4,0.9,1.4,0.0,0.8982742614613152,0.8578063128200559,0.8994927338839197,0.018730489073881373,0.0,0.2531775437015617,0.02954225457609241,0.0022263416602236056,0.00019093402717977774,4.994657896138093e-08,9.254649837652156e-06,1.1402688945595774e-07,0.05878564276175187,53.44149533793701,5.0
5.0,10.450450450450461,23.783783783783804,66.30630630630634,141.6216216216216,0.15860349127256831,0.24454653756126485,0.3202648592620255,0.6522743051079077,1.1835848867758076,0.9,1.4,1.4,0.9,1.4,0.900643203625507,0.7868482284294218,0.07352808782844167,0.9001347970682315,4.743121436973899,0.2494700904004234,0.023159828793980573,0.0008946054627233656,0.0002449991122914679,6.849722760481352e-08,-6.496750967551063e-07,-9.200090524066393e-08,0.01091099055107938,287.9291883612719,5.0
5.0,85.76576576576576,98.73873873873873,121.08108108108107,145.22522522522522,0.1880704137658915,0.45009821858330945,0.24814734247199544,0.17085554935516653,0.4142737154938323,1.4,1.4,0.9,0.9,1.4,0.10102259880981507,0.7668541615217943,0.898798781220913,0.8997175693922757,0.7548726856221827,0.28203999364992854,0.03819054939697386,0.006794358870095019,0.0033875654656185337,1.624248833141883e-05,0.0006606899809861783,5.548217199045447e-07,0.004264025899826238,736.766785051145,5.0
2.0,69.18918918918916,0.0,0.0,0.0,0.18763976236943997,0.3203281243096169,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.08563837570802195,2.829870934769711,0.0,0.0,0.0,0.17554516337525783,0.0002693972626041021,0.00014604991870648994,2.0250088137332493e-05,9.015777411218348e-10,1.5750131360602401e-07,6.32406283016666e-10,0.034979191853514745,89.81318570040442,5.0
5.0,90.45045045045043,106.66666666666666,124.3243243243243,289.009009009009,1.0580483163989005,0.4128154234608755,0.3748257224334336,0.45089499753155904,0.2075620194541669,0.9,1.4,1.4,1.4,1.4,0.8981381856808526,0.48224786196081526,0.06903700927528574,0.1250836814138181,3.056150329929247,0.22036541513312757,0.01952207948181005,0.0007332093056120861,5.8979842097092956e-05,-2.8160857493258803e-09,-1.8638810590134683e-06,1.1937384999018709e-08,0.07375385806473392,42.59563819471533,5.0
3.0,128.2882882882883,162.88288288288288,0.0,0.0,0.5676761610266368,1.2105639338925926,0.41235716277021833,0.0,0.0,0.9,1.4,1.4,0.0,0.0,0.8986544582943133,0.15096132782549132,0.09158544644945335,0.0,0.0,0.28885214717486035,0.05301930504663971,0.0005460045495053815,0.00014488364557147933,3.8702550642766037e-08,2.7928230325189935e-05,1.2754283610055476e-08,0.09713410256051784,32.34283913450968,5.0
1.0,0.0,0.0,0.0,0.0,0.6370565511653703,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.6875933087448103,0.0,0.0,0.0,0.0,0.26354714422658215,0.027830535388332175,0.0006085047736530565,0.0006494252623634518,3.601990662885227e-07,0.0001038312829318479,-1.9215713471170038e-07,0.028524810519093075,110.1354433708497,5.0
1.0,0.0,0.0,0.0,0.0,0.7271126532096085,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.697951577464028,0.0,0.0,0.0,0.0,0.19194247113930996,0.003678845868835542,0.002706965238776505,5.4362289185171895e-05,1.1933287101165414e-08,1.8577992269639046e-06,1.7102137907679673e-08,0.1420203180875449,22.12072677976426,5.0
3.0,33.5135135135135,282.52252252252254,0.0,0.0,0.4314399073862611,1.0870682489808867,1.3389297632831008,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.2749863778018158,1.0075940720557262,3.3482021614857804,0.0,0.0,0.21335670454632039,0.0025958213312145526,0.002315038441838624,8.02453594840086e-05,-1.5701598096156767e-08,5.825206786232117e-07,3.0817185164596124e-08,0.01378108773333473,227.96405584086608,5.0
2.0,54.774774774774784,0.0,0.0,0.0,0.25921648847583684,0.4139671702211947,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.8995216347918533,0.9010322268855415,0.0,0.0,0.0,0.34712717789513753,0.08586451395995677,0.0005081038319508122,6.734523032166526e-05,-9.174083457210857e-09,-1.647248552283423e-05,-8.427900296181723e-09,0.07582241527852228,41.43356080190302,6.0
3.0,75.31531531531533,107.74774774774775,0.0,0.0,0.26969486123230757,0.11434094953902714,0.35910943945178103,0.0,0.0,0.9,0.9,0.9,0.0,0.0,0.898084709841837,0.899514435497032,0.9007434250794151,0.0,0.0,0.35063828119712465,0.08837902799644345,0.001008354886164507,0.00012467270516542948,-2.7632514264200962e-08,-2.7032812438622957e-05,3.4503009113486574e-08,0.10629433383405933,29.555598499674208,6.0
2.0,27.387387387387406,0.0,0.0,0.0,0.23696349272196704,0.15818449387308545,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.8986040280616813,0.8991688735702952,0.0,0.0,0.0,0.309131199598242,0.05271617446278721,0.00020292790687918009,0.00014544851697947063,-9.669056228691661e-09,3.297518257447251e-05,2.3041681593218207e-08,0.022482255771220764,139.73654092181016,6.0
4.0,189.54954954954954,212.97297297297297,249.36936936936934,0.0,0.5971533104197282,0.47005317947181186,0.6371209220667025,0.3754482415054191,0.0,1.4,1.4,1.4,1.4,0.0,0.10254636001618626,3.0073362389360216,2.759947843407678,2.9850309012932508,0.0,0.2544392559493672,0.02031745834773576,0.00034363421664861154,0.0001625962566957883,3.4707790474887276e-08,2.305500405185512e-05,1.6508511495266317e-08,0.004537766763521604,692.3213151554119,6.0
5.0,95.85585585585586,140.90090090090087,198.55855855855856,241.08108108108104,0.4698433158254043,0.5775730329251515,0.22124417624970472,0.11299149105405595,0.1469899847969995,0.9,0.9,1.4,0.9,0.9,0.8990810941827256,0.8998643689794433,0.0819919751342328,0.8997125552355255,0.8997948220199096,0.1939919175887303,0.006220350056877478,0.0011215567877678073,5.284005075950862e-05,5.650081387005215e-09,1.9471314236578707e-06,-1.1556098399117414e-08,0.047465498530637605,66.18686732136577,6.0
2.0,29.909909909909913,0.0,0.0,0.0,0.30172942790524143,0.9639986017098257,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.24336012917260239,0.1473210484414258,0.0,0.0,0.0,0.20521027674247333,0.0020558055544290512,0.0030386176122482603,0.0001029527264752149,-1.0932029339257038e-08,1.2376115245978256e-06,5.653583388970486e-08,0.029161115387346434,107.73225275714216,6.0
5.0,17.29729729729729,49.009009009009006,108.46846846846844,281.44144144144144,0.1132992395730029,0.13580196459874092,0.598687584124591,0.6099352129470862,0.16954159760317505,0.9,0.9,1.4,0.9,0.9,0.8994745285095032,0.8995873991484294,0.1872954931968522,0.900003898456049,0.8998693919625861,0.20091018417878484,0.006716008508787781,0.0010512063581660156,9.837732663477405e-05,1.2117935227329636e-08,2.903374265638765e-06,-2.922353410265806e-08,0.04353598104384226,72.16083290798247,6.0
1.0,0.0,0.0,0.0,0.0,0.7815455856723664,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,2.621621582057321,0.0,0.0,0.0,0.0,0.19229445868479522,0.004584764978562679,0.002425327194467094,6.41408240065815e-05,1.3267752977711391e-08,2.14827046473451e-06,2.1539680609935968e-08,0.14737915442139374,21.316397599942775,6.0
5.0,26.666666666666686,44.32432432432432,123.24324324324323,170.45045045045043,0.3037053663941704,0.15837440972379102,0.5990768772953926,0.28135507575487767,0.43247887255568773,0.9,0.9,1.4,0.9,1.4,0.8981715256073383,0.8971421237685635,1.3967961870271515,0.8987655939395635,1.3213370490029615,0.36867401664138166,0.05928135378929879,0.012597156768721553,7.38929117122838e-05,-5.282590424775783e-09,-6.792611954661665e-06,7.109595660500091e-08,0.016914671138516395,185.73181990136794,6.0
2.0,50.09009009009009,0.0,0.0,0.0,0.9280674822654168,1.4622621648056688,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,2.4518123776862915,2.1933932472085034,0.0,0.0,0.0,0.20021327000250444,0.0007141788786942042,4.044163422983635e-05,1.6293025050369878e-05,8.246541904936417e-11,6.497639757303817e-08,4.100209760163105e-10,0.005512951241392713,569.8567819722174,6.0
